session_id,reason,hourly_adapter_kept,hourly_slack_h,real_slack_h,charge_h,dwell_h
2_39_79_377_2019-02-25 22:27:35.774438,valid,False,,0.001388888888888889,3.2430555555555554,3.2444444444444445
2_39_131_30_2019-02-25 22:31:46.112997,valid,False,,0.0011111111111111111,1.4513888888888888,1.4525
2_39_78_366_2019-02-25 23:39:54.034718,valid,False,,0.0019444444444444444,0.3238888888888889,0.3258333333333333
2_39_131_30_2019-02-26 00:27:05.804439,valid,True,9.0,9.1425,4.495555555555556,13.638055555555555
2_39_138_29_2019-02-26 00:43:02.558612,valid,False,,0.0025,1.2336111111111112,1.2361111111111112
2_39_78_367_2019-02-26 01:42:16.815739,valid,False,,0.0016666666666666668,3.2288888888888887,3.2305555555555556
2_39_124_22_2019-02-26 02:07:40.586239,valid,False,,0.3888888888888889,1.2802777777777778,1.6691666666666667
2_39_139_28_2019-02-26 02:34:07.493094,valid,False,,0.0011111111111111111,1.038888888888889,1.04
2_39_125_21_2019-02-26 02:59:39.275398,valid,True,2.0,1.091388888888889,1.9505555555555556,3.0419444444444443
2_39_129_17_2019-02-26 03:56:26.476212,valid,True,0.0,0.0025,1.1383333333333334,1.1408333333333334
2_39_90_26_2019-02-26 05:05:06.271822,valid,True,0.0,0.0019444444444444444,0.9472222222222222,0.9491666666666667
2_39_78_360_2019-02-26 15:16:26.837259,valid,False,,0.018333333333333333,1.6377777777777778,1.656111111111111
2_39_123_23_2019-02-26 15:58:32.189546,valid,True,7.0,7.1369444444444445,1.5316666666666667,8.668611111111112
2_39_95_444_2019-02-26 16:11:36.606667,valid,True,4.0,4.703611111111111,2.168888888888889,6.8725
2_39_92_442_2019-02-26 16:14:32.493602,valid,True,3.0,4.618611111111111,4.125555555555556,8.744166666666667
2_39_83_386_2019-02-26 16:27:41.208453,valid,True,5.0,6.336111111111111,2.1277777777777778,8.463888888888889
2_39_79_379_2019-02-26 16:28:44.811884,valid,True,8.0,8.9325,0.4036111111111111,9.33611111111111
2_39_138_29_2019-02-26 16:31:22.190377,valid,True,6.0,5.806111111111111,2.9455555555555555,8.751666666666667
2_39_139_28_2019-02-26 16:34:51.924172,valid,True,2.0,2.6319444444444446,1.5463888888888888,4.178333333333334
2_39_127_19_2019-02-26 16:43:07.335458,valid,True,0.0,0.10972222222222222,1.6572222222222222,1.7669444444444444
2_39_89_25_2019-02-26 16:48:04.230885,valid,True,10.0,9.824444444444444,1.5363888888888888,11.360833333333334
2_39_130_31_2019-02-26 16:48:05.575744,valid,True,3.0,2.522222222222222,1.988611111111111,4.510833333333333
2_39_79_377_2019-02-26 16:57:12.523001,valid,True,3.0,3.153611111111111,3.1533333333333333,6.3069444444444445
2_39_95_27_2019-02-26 17:09:52.006595,valid,False,,0.001388888888888889,1.2433333333333334,1.2447222222222223
2_39_91_437_2019-02-26 17:11:55.061198,valid,True,8.0,7.865555555555556,1.9922222222222221,9.857777777777779
2_39_79_380_2019-02-26 17:16:03.827133,valid,True,5.0,5.950833333333334,2.7375,8.688333333333333
2_39_78_366_2019-02-26 17:19:18.373338,valid,True,4.0,4.314444444444445,7.681666666666667,11.99611111111111
2_39_124_558_2019-02-26 17:19:20.601636,valid,True,0.0,1.4986111111111111,8.073888888888888,9.5725
2_39_124_22_2019-02-26 17:23:31.340151,valid,True,0.0,0.5772222222222222,0.5094444444444445,1.0866666666666667
2_39_125_21_2019-02-26 18:01:36.986346,valid,False,,0.0025,0.47694444444444445,0.47944444444444445
2_39_88_24_2019-02-26 18:02:32.629953,valid,True,7.0,8.175,0.7725,8.9475
2_39_90_26_2019-02-26 18:04:31.495561,valid,False,,0.001388888888888889,1.0252777777777777,1.0266666666666666
2_39_78_364_2019-02-26 18:05:06.797229,valid,True,1.0,1.73,7.313888888888889,9.043888888888889
2_39_90_440_2019-02-26 18:15:14.927033,valid,True,5.0,5.511666666666667,1.9308333333333334,7.4425
2_39_79_376_2019-02-26 18:19:22.684505,valid,True,3.0,3.5633333333333335,2.301111111111111,5.864444444444445
2_39_78_365_2019-02-26 18:41:07.701234,valid,True,0.0,0.09472222222222222,9.291944444444445,9.386666666666667
2_39_92_436_2019-02-26 19:07:48.409378,valid,True,6.0,6.753055555555555,1.548888888888889,8.301944444444445
2_39_78_363_2019-02-26 19:15:07.851201,valid,True,1.0,1.5497222222222222,5.950833333333334,7.500555555555556
2_39_95_27_2019-02-26 19:16:34.045493,valid,True,4.0,4.859166666666667,2.1683333333333334,7.0275
2_39_78_360_2019-02-26 19:17:08.776477,valid,True,3.0,3.3986111111111112,2.6194444444444445,6.018055555555556
2_39_91_441_2019-02-26 19:41:22.536955,valid,True,12.0,13.007777777777777,1.0888888888888888,14.096666666666666
2_39_125_21_2019-02-26 20:00:10.161259,valid,True,0.0,1.7655555555555555,2.1016666666666666,3.8672222222222223
2_39_124_22_2019-02-26 20:21:09.090587,valid,True,2.0,2.2472222222222222,4.541666666666667,6.788888888888889
2_39_79_383_2019-02-26 20:29:45.119387,valid,False,,0.0011111111111111111,3.4163888888888887,3.4175
2_39_78_367_2019-02-26 20:41:01.221842,valid,True,0.0,0.21222222222222223,3.781388888888889,3.993611111111111
2_39_90_26_2019-02-26 20:46:21.496430,valid,True,2.0,1.4308333333333334,1.9591666666666667,3.39
2_39_78_362_2019-02-26 21:02:51.307956,done_after_disconnect,False,,,,
2_39_131_30_2019-02-26 21:25:30.389270,valid,True,4.0,5.1241666666666665,0.3775,5.501666666666667
2_39_128_18_2019-02-26 22:18:08.980560,valid,False,,0.43805555555555553,1.0058333333333334,1.443888888888889
2_39_139_28_2019-02-27 01:13:19.915119,valid,False,,0.0044444444444444444,1.6866666666666668,1.691111111111111
2_39_138_29_2019-02-27 03:13:34.801993,valid,True,9.0,9.904722222222222,1.2083333333333333,11.113055555555556
2_39_139_28_2019-02-27 03:17:47.524028,valid,True,0.0,0.4311111111111111,0.5102777777777778,0.9413888888888889
2_39_129_17_2019-02-27 03:33:15.525778,valid,True,9.0,9.362777777777778,1.8933333333333333,11.25611111111111
2_39_89_25_2019-02-27 14:21:26.579254,valid,False,,0.001388888888888889,1.2102777777777778,1.2116666666666667
2_39_78_364_2019-02-27 15:17:04.546776,valid,True,10.0,10.77,2.8644444444444446,13.634444444444444
2_39_79_379_2019-02-27 16:12:34.305320,valid,False,,0.0011111111111111111,2.229722222222222,2.2308333333333334
2_39_78_361_2019-02-27 16:18:29.539380,valid,False,,0.0022222222222222222,0.4602777777777778,0.4625
2_39_139_28_2019-02-27 16:28:33.671478,valid,True,2.0,2.0480555555555555,1.6394444444444445,3.6875
2_39_131_30_2019-02-27 16:29:57.167100,valid,True,6.0,6.328055555555555,2.265833333333333,8.59388888888889
2_39_78_366_2019-02-27 16:30:12.189208,valid,False,,0.2786111111111111,1.1944444444444444,1.4730555555555556
2_39_79_382_2019-02-27 16:31:56.019942,valid,True,6.0,6.3261111111111115,2.727222222222222,9.053333333333333
2_39_124_558_2019-02-27 16:34:01.421887,valid,True,5.0,5.7186111111111115,2.1280555555555556,7.846666666666667
2_39_79_383_2019-02-27 16:34:28.519277,valid,True,8.0,8.850277777777778,1.5358333333333334,10.386111111111111
2_39_78_360_2019-02-27 16:35:15.311158,valid,False,,0.10111111111111111,2.161111111111111,2.2622222222222224
2_39_129_17_2019-02-27 16:40:52.606886,valid,True,0.0,0.06027777777777778,8.3475,8.407777777777778
2_39_127_19_2019-02-27 16:44:59.984433,valid,True,8.0,8.673055555555555,1.3425,10.015555555555556
2_39_78_363_2019-02-27 16:48:10.008488,valid,True,0.0,0.42027777777777775,10.153611111111111,10.573888888888888
2_39_79_380_2019-02-27 17:01:12.796285,valid,False,,0.2966666666666667,8.662777777777778,8.959444444444445
2_39_123_23_2019-02-27 17:01:44.802734,valid,True,6.0,6.603055555555556,0.9594444444444444,7.5625
2_39_78_361_2019-02-27 17:03:35.572408,valid,False,,0.059722222222222225,0.8325,0.8922222222222222
2_39_89_25_2019-02-27 17:07:16.604698,valid,True,5.0,5.858611111111111,1.8486111111111112,7.707222222222223
2_39_91_437_2019-02-27 17:22:55.470143,valid,True,0.0,0.1938888888888889,7.736111111111111,7.93
2_39_125_21_2019-02-27 17:30:05.958990,valid,True,7.0,7.354166666666667,1.8308333333333333,9.185
2_39_128_18_2019-02-27 17:35:59.670216,valid,True,5.0,5.155833333333334,2.8294444444444444,7.985277777777778
2_39_126_20_2019-02-27 17:41:18.459589,valid,True,6.0,7.129722222222222,1.0266666666666666,8.15638888888889
2_39_79_377_2019-02-27 18:01:48.472161,valid,True,7.0,8.189444444444444,2.6661111111111113,10.855555555555556
2_39_92_442_2019-02-27 18:10:03.990861,valid,True,1.0,2.4477777777777776,4.085833333333333,6.533611111111111
2_39_90_26_2019-02-27 18:10:34.440583,valid,False,,0.14777777777777779,7.6161111111111115,7.763888888888889
2_39_92_436_2019-02-27 18:15:36.409911,valid,True,6.0,6.542777777777777,0.8075,7.3502777777777775
2_39_79_378_2019-02-27 18:21:42.381022,valid,True,5.0,5.631944444444445,3.335277777777778,8.967222222222222
2_39_78_361_2019-02-27 18:25:31.944659,valid,True,1.0,2.227777777777778,4.247222222222222,6.475
2_39_78_366_2019-02-27 18:25:32.850128,valid,True,3.0,3.335277777777778,3.3016666666666667,6.6369444444444445
2_39_95_27_2019-02-27 18:48:43.238194,valid,True,12.0,11.253055555555555,1.9866666666666666,13.239722222222222
2_39_88_24_2019-02-27 18:58:17.491647,valid,False,,0.004166666666666667,1.0052777777777777,1.0094444444444444
2_39_78_362_2019-02-27 20:09:56.993171,done_after_disconnect,True,0.0,,,
2_39_79_379_2019-02-27 20:43:25.831106,valid,True,5.0,4.959444444444444,0.7313888888888889,5.690833333333333
2_39_78_365_2019-02-27 21:02:15.623261,valid,True,3.0,3.696388888888889,2.4475,6.143888888888889
2_39_123_557_2019-02-27 21:06:07.999586,valid,True,0.0,0.7138888888888889,0.985,1.698888888888889
2_39_78_360_2019-02-27 21:07:18.796731,valid,True,0.0,0.011666666666666667,2.9844444444444442,2.996111111111111
2_39_88_24_2019-02-27 21:52:08.639407,valid,True,0.0,0.09222222222222222,2.1166666666666667,2.2088888888888887
2_39_130_31_2019-02-27 22:36:04.194528,valid,False,,0.0011111111111111111,1.3244444444444445,1.3255555555555556
2_39_130_31_2019-02-28 00:30:13.168696,valid,False,,0.001388888888888889,1.488611111111111,1.49
2_39_123_23_2019-02-28 00:46:43.585186,valid,True,1.0,0.7172222222222222,0.8577777777777778,1.575
2_39_91_437_2019-02-28 01:58:07.876441,valid,True,0.0,0.0011111111111111111,1.2741666666666667,1.2752777777777777
2_39_138_29_2019-02-28 02:02:59.304920,valid,False,,0.0025,1.4413888888888888,1.443888888888889
2_39_129_17_2019-02-28 02:11:37.413306,valid,True,0.0,0.7397222222222222,1.2766666666666666,2.016388888888889
2_39_92_442_2019-02-28 02:24:25.055778,valid,True,4.0,5.198611111111111,1.083611111111111,6.282222222222222
2_39_130_31_2019-02-28 02:27:39.695677,valid,True,0.0,0.006388888888888889,1.6091666666666666,1.6155555555555556
2_39_139_28_2019-02-28 02:30:05.566166,valid,True,0.0,0.315,1.8194444444444444,2.1344444444444446
2_39_123_23_2019-02-28 02:40:44.685585,valid,True,1.0,1.6511111111111112,0.5052777777777778,2.156388888888889
2_39_127_19_2019-02-28 03:03:20.506429,valid,False,,0.0011111111111111111,0.2791666666666667,0.2802777777777778
2_39_79_380_2019-02-28 03:30:52.003222,valid,True,1.0,1.2633333333333334,0.7222222222222222,1.9855555555555555
2_39_78_366_2019-02-28 03:31:33.651792,valid,True,0.0,0.015277777777777777,2.5019444444444443,2.5172222222222222
2_39_131_30_2019-02-28 04:00:49.048289,valid,True,4.0,5.418611111111111,5.065833333333333,10.484444444444444
2_39_127_19_2019-02-28 05:07:59.983250,valid,True,7.0,8.276944444444444,1.5269444444444444,9.803888888888888
2_39_139_28_2019-02-28 06:07:29.400513,valid,True,6.0,6.613611111111111,6.389722222222222,13.003333333333334
2_39_79_379_2019-02-28 15:50:33.268454,valid,True,1.0,0.5027777777777778,8.915555555555555,9.418333333333333
2_39_78_364_2019-02-28 15:51:51.065929,valid,True,0.0,0.04027777777777778,3.8758333333333335,3.9161111111111113
2_39_123_23_2019-02-28 15:56:18.289560,valid,True,8.0,7.744166666666667,0.9780555555555556,8.722222222222221
2_39_92_442_2019-02-28 16:23:11.434152,valid,False,,0.0025,2.2066666666666666,2.2091666666666665
2_39_131_30_2019-02-28 16:25:00.861947,valid,True,7.0,7.655277777777778,1.5680555555555555,9.223333333333333
2_39_124_558_2019-02-28 16:36:38.065552,valid,True,7.0,7.515833333333333,3.517777777777778,11.033611111111112
2_39_79_378_2019-02-28 16:39:15.271724,valid,True,1.0,1.4069444444444446,4.902222222222222,6.309166666666667
2_39_95_444_2019-02-28 16:41:25.868717,valid,True,5.0,4.910833333333334,2.854722222222222,7.765555555555555
2_39_78_365_2019-02-28 16:51:18.957327,valid,True,0.0,0.1675,9.828888888888889,9.99638888888889
2_39_129_17_2019-02-28 16:56:20.262881,valid,True,4.0,3.6055555555555556,6.670555555555556,10.276111111111112
2_39_79_377_2019-02-28 16:57:15.337398,valid,True,0.0,0.0011111111111111111,2.893611111111111,2.894722222222222
2_39_89_25_2019-02-28 17:09:20.977720,valid,True,4.0,3.9988888888888887,1.8927777777777777,5.891666666666667
2_39_79_380_2019-02-28 17:17:09.906044,valid,True,5.0,5.0936111111111115,3.82,8.913611111111111
2_39_123_557_2019-02-28 17:20:11.644279,valid,True,7.0,7.1575,2.6975,9.855
2_39_79_383_2019-02-28 17:24:48.712692,valid,True,0.0,1.0630555555555556,6.245555555555556,7.308611111111111
2_39_95_27_2019-02-28 17:49:52.539696,valid,True,8.0,7.387222222222222,0.8597222222222223,8.246944444444445
2_39_91_437_2019-02-28 18:13:03.616725,valid,True,3.0,3.9525,2.0658333333333334,6.0183333333333335
2_39_79_376_2019-02-28 18:15:02.942451,valid,False,,0.023333333333333334,4.445,4.468333333333334
2_39_128_18_2019-02-28 18:26:26.254024,valid,True,26.0,27.0875,3.337222222222222,30.424722222222222
2_39_90_26_2019-02-28 18:35:58.062124,valid,True,2.0,1.9827777777777778,4.945277777777778,6.928055555555556
2_39_78_367_2019-02-28 18:59:55.913832,valid,True,3.0,2.878888888888889,3.543888888888889,6.422777777777778
2_39_125_21_2019-02-28 19:20:02.195009,valid,False,,0.001388888888888889,3.5366666666666666,3.5380555555555557
2_39_90_440_2019-02-28 19:25:39.384105,valid,True,11.0,12.286388888888888,1.0902777777777777,13.376666666666667
2_39_78_364_2019-02-28 20:02:39.957389,valid,True,4.0,4.549444444444444,2.5922222222222224,7.141666666666667
2_39_92_442_2019-02-28 20:10:10.657008,valid,True,1.0,1.593888888888889,5.508055555555556,7.101944444444444
2_39_124_22_2019-02-28 20:17:01.670022,valid,False,,0.015277777777777777,0.40444444444444444,0.4197222222222222
2_39_79_377_2019-02-28 20:23:23.658056,valid,False,,0.0011111111111111111,3.453333333333333,3.4544444444444444
2_39_127_19_2019-02-28 20:46:45.496405,done_after_disconnect,False,,,,
2_39_78_366_2019-02-28 21:51:45.587645,valid,True,0.0,0.13083333333333333,0.5494444444444444,0.6802777777777778
2_39_127_19_2019-02-28 21:56:22.464926,valid,True,1.0,0.4936111111111111,1.6047222222222222,2.098333333333333
2_39_78_366_2019-02-28 22:43:34.309784,valid,True,1.0,1.0183333333333333,0.41305555555555556,1.4313888888888888
2_39_89_25_2019-03-01 00:28:52.924169,valid,False,,0.0025,2.0347222222222223,2.0372222222222223
2_39_139_28_2019-03-01 00:47:29.724814,valid,True,1.0,0.9719444444444445,0.6961111111111111,1.6680555555555556
2_39_79_379_2019-03-01 02:02:24.819735,valid,True,1.0,1.788888888888889,2.3027777777777776,4.091666666666667
2_39_125_21_2019-03-01 02:22:48.568546,valid,True,0.0,0.015555555555555555,1.7838888888888889,1.7994444444444444
2_39_139_28_2019-03-01 02:36:58.674943,valid,True,0.0,0.645,0.5186111111111111,1.1636111111111112
2_39_138_29_2019-03-01 02:51:42.729638,valid,True,1.0,1.0908333333333333,0.7202777777777778,1.8111111111111111
2_39_130_31_2019-03-01 04:13:56.422820,valid,True,1.0,1.5269444444444444,1.6311111111111112,3.1580555555555554
2_39_139_28_2019-03-01 05:54:04.846070,valid,True,4.0,4.710277777777778,4.284166666666667,8.994444444444444
2_39_79_377_2019-03-01 06:07:58.901926,valid,True,14.0,14.7525,19.329722222222223,34.08222222222222
2_39_89_25_2019-03-01 14:24:58.323646,valid,False,,0.0022222222222222222,1.258888888888889,1.261111111111111
2_39_78_365_2019-03-01 15:09:12.849715,done_after_disconnect,False,,,,
2_39_95_27_2019-03-01 15:31:28.971253,valid,True,4.0,4.6305555555555555,4.193333333333333,8.823888888888888
2_39_78_365_2019-03-01 15:38:04.319214,valid,True,0.0,0.6811111111111111,8.451944444444445,9.133055555555556
2_39_123_23_2019-03-01 15:57:09.682113,valid,True,7.0,7.332222222222223,1.5069444444444444,8.839166666666667
2_39_79_379_2019-03-01 15:59:47.953851,valid,True,8.0,8.132222222222222,4.633333333333334,12.765555555555556
2_39_139_28_2019-03-01 16:24:15.428931,valid,True,6.0,6.049166666666666,2.970833333333333,9.02
2_39_79_378_2019-03-01 16:38:26.014362,valid,True,6.0,5.501666666666667,3.9677777777777776,9.469444444444445
2_39_92_442_2019-03-01 16:43:17.053137,valid,True,2.0,2.5330555555555554,6.2908333333333335,8.823888888888888
2_39_131_30_2019-03-01 16:44:39.054829,valid,True,8.0,8.189166666666667,1.4930555555555556,9.682222222222222
2_39_95_444_2019-03-01 16:51:17.263257,valid,True,6.0,5.276388888888889,1.9538888888888888,7.230277777777777
2_39_78_360_2019-03-01 17:01:34.600788,valid,False,,0.11555555555555555,6.45,6.565555555555555
2_39_79_376_2019-03-01 17:01:40.453486,valid,True,5.0,6.273888888888889,1.6458333333333333,7.919722222222222
2_39_127_19_2019-03-01 17:11:33.762646,valid,True,6.0,6.9863888888888885,2.7675,9.75388888888889
2_39_124_558_2019-03-01 17:23:14.990250,valid,True,5.0,5.315,1.7175,7.0325
2_39_125_21_2019-03-01 17:39:40.833858,valid,True,7.0,7.924166666666666,1.1952777777777779,9.119444444444444
2_39_88_24_2019-03-01 17:46:49.364018,valid,True,3.0,3.3313888888888887,4.840277777777778,8.171666666666667
2_39_79_380_2019-03-01 18:08:06.856972,valid,True,7.0,7.1338888888888885,1.9822222222222223,9.116111111111111
2_39_90_440_2019-03-01 18:08:37.185043,valid,True,4.0,4.270555555555555,1.795,6.065555555555555
2_39_92_436_2019-03-01 19:23:56.715924,done_after_disconnect,True,0.0,,,
2_39_78_366_2019-03-01 20:30:07.195597,valid,True,7.0,7.4319444444444445,3.4075,10.839444444444444
2_39_79_382_2019-03-01 20:38:53.680109,valid,True,10.0,11.140277777777778,1.0605555555555555,12.200833333333334
2_39_78_363_2019-03-01 20:40:09.749842,valid,True,3.0,4.080277777777778,2.1075,6.187777777777778
2_39_124_22_2019-03-01 21:16:31.391199,valid,True,20.0,21.1825,4.110277777777778,25.29277777777778
2_39_130_31_2019-03-01 22:13:25.653198,valid,True,0.0,0.0011111111111111111,1.8913888888888888,1.8925
2_39_131_30_2019-03-02 02:58:05.270524,valid,True,21.0,21.224166666666665,3.046388888888889,24.270555555555557
2_39_139_28_2019-03-02 15:49:34.078769,valid,True,0.0,0.4797222222222222,1.3330555555555557,1.8127777777777778
2_39_129_17_2019-03-02 17:38:36.509843,valid,False,,0.001388888888888889,2.2516666666666665,2.2530555555555556
2_39_139_28_2019-03-02 17:39:26.939731,valid,True,0.0,0.001388888888888889,0.9202777777777778,0.9216666666666666
2_39_127_19_2019-03-02 17:42:29.055130,valid,False,,0.001388888888888889,0.2688888888888889,0.2702777777777778
2_39_127_19_2019-03-02 18:13:16.871261,valid,False,,0.0011111111111111111,1.0058333333333334,1.0069444444444444
2_39_125_21_2019-03-02 18:50:20.958854,valid,True,1.0,0.8638888888888889,2.8919444444444444,3.7558333333333334
2_39_139_28_2019-03-02 21:08:53.808315,valid,False,,0.001388888888888889,1.618611111111111,1.62
2_39_79_377_2019-03-02 21:50:37.128047,valid,True,4.0,4.097222222222222,2.2888888888888888,6.386111111111111
2_39_91_437_2019-03-02 22:11:32.487987,valid,True,2.0,3.491111111111111,3.039722222222222,6.530833333333334
2_39_83_386_2019-03-02 23:56:16.707974,done_after_disconnect,True,0.0,,,
2_39_139_28_2019-03-03 00:28:33.455681,valid,False,,0.16083333333333333,1.0575,1.2183333333333333
2_39_129_17_2019-03-03 03:14:44.404777,valid,True,12.0,12.801944444444445,3.5094444444444446,16.31138888888889
2_39_95_27_2019-03-03 04:50:39.759006,valid,True,3.0,3.575277777777778,12.50388888888889,16.079166666666666
2_39_91_437_2019-03-03 16:12:28.494035,valid,True,2.0,3.1658333333333335,1.6025,4.7683333333333335
2_39_79_377_2019-03-03 18:26:28.096637,valid,True,4.0,3.8491666666666666,2.7527777777777778,6.601944444444444
2_39_78_360_2019-03-03 18:28:23.838534,valid,True,0.0,0.25083333333333335,0.5086111111111111,0.7594444444444445
2_39_130_31_2019-03-03 20:12:08.276090,valid,True,0.0,1.0038888888888888,4.260277777777778,5.264166666666667
2_39_79_380_2019-03-03 20:17:04.923275,valid,True,0.0,0.0077777777777777776,4.914722222222222,4.9225
2_39_139_28_2019-03-03 21:36:47.931236,valid,True,0.0,0.001388888888888889,0.5744444444444444,0.5758333333333333
2_39_79_379_2019-03-03 21:52:11.506678,valid,True,2.0,1.446388888888889,4.863333333333333,6.309722222222222
2_39_79_378_2019-03-03 22:03:18.178630,valid,True,2.0,3.293888888888889,0.5111111111111111,3.805
2_39_126_20_2019-03-03 22:06:57.187110,valid,False,,0.0011111111111111111,2.7694444444444444,2.7705555555555557
2_39_123_23_2019-03-03 22:09:25.699541,valid,True,4.0,4.88,2.0741666666666667,6.954166666666667
2_39_139_28_2019-03-03 22:38:36.181515,valid,True,0.0,0.0022222222222222222,1.6330555555555555,1.6352777777777778
2_39_95_27_2019-03-03 23:24:58.175867,valid,True,1.0,2.0575,2.0544444444444445,4.111944444444444
2_39_126_20_2019-03-04 01:02:07.227159,valid,False,,0.001388888888888889,0.30083333333333334,0.3022222222222222
2_39_78_365_2019-03-04 15:14:32.138257,valid,True,1.0,1.2022222222222223,8.900277777777777,10.1025
2_39_138_29_2019-03-04 15:37:08.520932,valid,True,0.0,0.001388888888888889,4.698888888888889,4.700277777777778
2_39_79_383_2019-03-04 15:45:39.834081,valid,True,7.0,7.228888888888889,1.206388888888889,8.435277777777777
2_39_123_23_2019-03-04 16:02:36.943042,valid,True,6.0,6.094166666666666,1.9033333333333333,7.9975
2_39_79_379_2019-03-04 16:12:14.150169,valid,True,0.0,1.268888888888889,8.00361111111111,9.2725
2_39_79_381_2019-03-04 16:15:25.519704,valid,True,7.0,7.23,4.795277777777778,12.025277777777777
2_39_95_444_2019-03-04 16:17:55.614694,valid,True,5.0,5.990277777777778,2.4580555555555557,8.448333333333334
2_39_139_28_2019-03-04 16:25:54.318258,valid,False,,0.11833333333333333,2.230277777777778,2.348611111111111
2_39_79_377_2019-03-04 16:33:32.575861,valid,True,7.0,7.549444444444444,4.585277777777778,12.134722222222223
2_39_79_376_2019-03-04 16:36:44.985820,valid,True,3.0,3.4869444444444446,5.095,8.581944444444444
2_39_131_30_2019-03-04 16:40:06.973106,valid,True,1.0,1.0422222222222222,1.8158333333333334,2.8580555555555556
2_39_78_366_2019-03-04 16:45:47.120011,valid,True,1.0,1.5141666666666667,2.140833333333333,3.655
2_39_89_439_2019-03-04 16:58:36.588196,valid,True,6.0,5.583888888888889,2.964166666666667,8.548055555555555
2_39_124_558_2019-03-04 17:06:16.722572,valid,True,4.0,4.594444444444444,2.5108333333333333,7.105277777777777
2_39_92_442_2019-03-04 17:06:40.230617,valid,True,0.0,0.8519444444444444,2.9230555555555555,3.775
2_39_127_19_2019-03-04 17:12:06.200853,valid,True,1.0,2.3658333333333332,1.3975,3.763333333333333
2_39_129_17_2019-03-04 17:12:32.096958,valid,True,8.0,8.62111111111111,1.1891666666666667,9.810277777777777
2_39_79_380_2019-03-04 17:24:35.954296,valid,True,0.0,0.0475,3.964722222222222,4.012222222222222
2_39_128_562_2019-03-04 17:40:41.693652,valid,True,5.0,5.3197222222222225,1.8677777777777778,7.1875
2_39_88_24_2019-03-04 17:55:06.657883,valid,True,3.0,3.709722222222222,2.142777777777778,5.8525
2_39_79_382_2019-03-04 18:07:32.185844,valid,True,3.0,4.268611111111111,2.4283333333333332,6.696944444444444
2_39_91_437_2019-03-04 18:10:41.581176,valid,True,4.0,5.575277777777778,2.0325,7.607777777777778
2_39_91_441_2019-03-04 18:16:56.503147,valid,True,6.0,6.866944444444444,2.0502777777777776,8.917222222222222
2_39_89_25_2019-03-04 19:09:15.303248,valid,True,2.0,2.0241666666666664,4.973888888888889,6.998055555555555
2_39_95_27_2019-03-04 20:00:03.040561,valid,True,3.0,3.9266666666666667,1.591388888888889,5.518055555555556
2_39_78_360_2019-03-04 20:11:15.042878,valid,True,0.0,0.0011111111111111111,4.855,4.856111111111111
2_39_78_364_2019-03-04 20:40:46.606403,valid,True,3.0,4.22,2.088888888888889,6.308888888888889
2_39_78_361_2019-03-04 21:21:45.227832,valid,True,0.0,0.23027777777777778,0.6188888888888889,0.8491666666666666
2_39_92_442_2019-03-04 22:15:59.134269,valid,True,3.0,3.2483333333333335,0.545,3.7933333333333334
2_39_139_28_2019-03-04 22:17:50.278960,valid,True,3.0,3.117777777777778,0.6291666666666667,3.7469444444444444
2_39_78_366_2019-03-04 22:50:22.913599,valid,True,0.0,0.0016666666666666668,1.7480555555555555,1.7497222222222222
2_39_127_19_2019-03-04 23:05:58.599339,valid,True,2.0,2.343611111111111,2.7308333333333334,5.0744444444444445
2_39_92_436_2019-03-05 00:03:16.011760,valid,False,,0.18833333333333332,5.341666666666667,5.53
2_39_130_31_2019-03-05 00:32:06.447634,valid,True,0.0,0.5330555555555555,4.473888888888889,5.006944444444445
2_39_128_18_2019-03-05 00:35:22.182081,valid,False,,0.0011111111111111111,1.4066666666666667,1.4077777777777778
2_39_131_30_2019-03-05 02:20:47.158830,valid,True,0.0,0.9391666666666667,2.0808333333333335,3.02
2_39_129_17_2019-03-05 03:26:02.151930,valid,True,1.0,1.031388888888889,1.92,2.951388888888889
2_39_139_28_2019-03-05 05:02:05.237244,valid,False,,0.0008333333333333334,0.6897222222222222,0.6905555555555556
2_39_125_21_2019-03-05 05:03:04.211456,valid,False,,0.0022222222222222222,1.0616666666666668,1.0638888888888889
2_39_78_365_2019-03-05 15:17:31.779485,valid,True,3.0,4.2747222222222225,6.1402777777777775,10.415
2_39_78_361_2019-03-05 15:47:09.536649,valid,True,3.0,2.8630555555555555,8.411944444444444,11.275
2_39_79_379_2019-03-05 15:58:09.059346,valid,True,1.0,1.0194444444444444,9.918333333333333,10.937777777777777
2_39_123_23_2019-03-05 15:59:19.961478,valid,True,5.0,5.161388888888889,1.4733333333333334,6.634722222222222
2_39_79_380_2019-03-05 16:13:35.538141,valid,True,0.0,0.5716666666666667,8.500555555555556,9.072222222222223
2_39_128_18_2019-03-05 16:27:42.399597,valid,True,80.0,81.08916666666667,2.0119444444444445,83.10111111111111
2_39_131_30_2019-03-05 16:32:33.849613,valid,True,7.0,7.24,1.5105555555555557,8.750555555555556
2_39_139_28_2019-03-05 16:38:31.828019,valid,True,2.0,2.301111111111111,1.476388888888889,3.7775
2_39_78_363_2019-03-05 16:38:33.526547,valid,True,0.0,0.09861111111111111,8.352222222222222,8.450833333333334
2_39_138_29_2019-03-05 16:42:09.961089,valid,True,6.0,6.560277777777777,2.1891666666666665,8.749444444444444
